twospace, (1000, 10), 2048, None
twospace, (1000, 10), 4096, 0.731999874115
twospace, (1000, 10), 8192, 0.331000089645
twospace, (1000, 10), 16384, 0.300999879837
twospace, (1000, 10), 32768, 0.259999990463
twospace, (1000, 10), 65536, 0.269999980927
twospace, (1000, 10), 131072, 0.27999997139
concurrent, (1000, 10), 2048, None
concurrent, (1000, 10), 4096, 0.901000022888
concurrent, (1000, 10), 8192, None
concurrent, (1000, 10), 16384, 0.480999946594
concurrent, (1000, 10), 32768, 0.460000038147
concurrent, (1000, 10), 65536, 0.429999828339
concurrent, (1000, 10), 131072, 0.401000022888
twospace, (1000, 100), 2048, None
twospace, (1000, 100), 4096, None
twospace, (1000, 100), 8192, 6.4390001297
twospace, (1000, 100), 16384, 2.21300005913
twospace, (1000, 100), 32768, 1.79299998283
twospace, (1000, 100), 65536, 1.6930000782
twospace, (1000, 100), 131072, 1.66299986839
concurrent, (1000, 100), 2048, None
concurrent, (1000, 100), 4096, None
concurrent, (1000, 100), 8192, 15.2120001316
concurrent, (1000, 100), 16384, 10.2250001431
concurrent, (1000, 100), 32768, 7.98099994659
concurrent, (1000, 100), 65536, 7.02999997139
concurrent, (1000, 100), 131072, 6.74000000954
twospace, (1000, 1000), 2048, None
twospace, (1000, 1000), 4096, None
twospace, (1000, 1000), 8192, None
twospace, (1000, 1000), 16384, None
twospace, (1000, 1000), 32768, None
twospace, (1000, 1000), 65536, 24.1639997959
twospace, (1000, 1000), 131072, 26.6480000019
concurrent, (1000, 1000), 2048, None
concurrent, (1000, 1000), 4096, None
concurrent, (1000, 1000), 8192, None
concurrent, (1000, 1000), 16384, None
concurrent, (1000, 1000), 32768, 1988.47899985
concurrent, (1000, 1000), 65536, 692.976999998
concurrent, (1000, 1000), 131072, 486.16899991
twospace, (100000, 10), 2048, None
twospace, (1000, 10), 2048, None
twospace, (1000, 10), 4096, 0.731000185013
twospace, (1000, 10), 8192, 0.430999994278
twospace, (1000, 10), 16384, 0.5
twospace, (1000, 10), 32768, 0.289999961853
twospace, (1000, 10), 65536, 0.289999961853
twospace, (1000, 10), 131072, 0.300999879837
twospace, (1000, 10), 262144, 0.30999994278
twospace, (1000, 10), 524288, 0.299999952316
twospace, (1000, 10), 1048576, 0.289999961853
twospace, (1000, 10), 2097152, 0.30999994278
twospace, (1000, 10), 4194304, 0.299999952316
twospace, (1000, 10), 8388608, 0.299999952316
twospace, (1000, 10), 16777216, 0.299999952316
twospace, (1000, 10), 33554432, 0.299999952316
concurrent, (1000, 10), 2048, 0.299999952316
concurrent, (1000, 10), 4096, 0.321000099182
concurrent, (1000, 10), 8192, 0.311000108719
concurrent, (1000, 10), 16384, 0.311000108719
concurrent, (1000, 10), 32768, 0.3109998703
concurrent, (1000, 10), 65536, 0.30999994278
concurrent, (1000, 10), 131072, 0.289999961853
concurrent, (1000, 10), 262144, 0.300000190735
concurrent, (1000, 10), 524288, 0.289999961853
concurrent, (1000, 10), 1048576, 0.299999952316
concurrent, (1000, 10), 2097152, 0.301000118256
concurrent, (1000, 10), 4194304, 0.300000190735
concurrent, (1000, 10), 8388608, 0.299999952316
concurrent, (1000, 10), 16777216, 0.30999994278
concurrent, (1000, 10), 33554432, 0.299999952316
twospace, (1000, 100), 2048, None
twospace, (1000, 100), 4096, None
twospace, (1000, 100), 8192, 5.36800003052
twospace, (1000, 100), 16384, 2.04299998283
twospace, (1000, 100), 32768, 1.76200008392
twospace, (1000, 100), 65536, 1.70199990273
twospace, (1000, 100), 131072, 1.69199991226
twospace, (1000, 100), 262144, 1.68300008774
twospace, (1000, 100), 524288, 1.67300009727
twospace, (1000, 100), 1048576, 1.65300011635
twospace, (1000, 100), 2097152, 1.66200017929
twospace, (1000, 100), 4194304, 1.67199993134
twospace, (1000, 100), 8388608, 1.65199995041
twospace, (1000, 100), 16777216, 1.70299983025
twospace, (1000, 100), 33554432, 1.73300004005
concurrent, (1000, 100), 2048, 1.6930000782
concurrent, (1000, 100), 4096, 1.69299983978
concurrent, (1000, 100), 8192, 1.70300006866
concurrent, (1000, 100), 16384, 1.67200016975
concurrent, (1000, 100), 32768, 1.6819999218
concurrent, (1000, 100), 65536, 1.70199990273
concurrent, (1000, 100), 131072, 1.742000103
concurrent, (1000, 100), 262144, 1.69199991226
concurrent, (1000, 100), 524288, 1.69199991226
concurrent, (1000, 100), 1048576, 1.68200016022
concurrent, (1000, 100), 2097152, 1.69199991226
concurrent, (1000, 100), 4194304, 1.70300006866
concurrent, (1000, 100), 8388608, 1.72300004959
concurrent, (1000, 100), 16777216, 1.72300004959
concurrent, (1000, 100), 33554432, 1.68300008774
twospace, (1000, 500), 2048, None
twospace, (1000, 500), 4096, None
twospace, (1000, 500), 8192, None
twospace, (1000, 500), 16384, None
twospace, (1000, 500), 32768, 12.4479999542
twospace, (1000, 500), 65536, 8.6819999218
twospace, (1000, 500), 131072, 8.01099991798
twospace, (1000, 500), 262144, 7.85100007057
twospace, (1000, 500), 524288, 7.9509999752
twospace, (1000, 500), 1048576, 7.7619998455
twospace, (1000, 500), 2097152, 7.72099995613
twospace, (1000, 500), 4194304, 7.66100001335
twospace, (1000, 500), 8388608, 7.70100021362
twospace, (1000, 500), 16777216, 7.7009999752
twospace, (1000, 500), 33554432, 7.77099990845
concurrent, (1000, 500), 2048, 7.78100013733
concurrent, (1000, 500), 4096, 7.7009999752
concurrent, (1000, 500), 8192, 7.69100022316
concurrent, (1000, 500), 16384, 7.72099995613
concurrent, (1000, 500), 32768, 7.73099994659
concurrent, (1000, 500), 65536, 7.74199986458
concurrent, (1000, 500), 131072, 7.69099998474
concurrent, (1000, 500), 262144, 7.75099992752
concurrent, (1000, 500), 524288, 7.69099998474
concurrent, (1000, 500), 1048576, 7.7610001564
concurrent, (1000, 500), 2097152, 7.76099991798
concurrent, (1000, 500), 4194304, 7.78099989891
concurrent, (1000, 500), 8388608, 7.82100009918
concurrent, (1000, 500), 16777216, 7.74099993706
concurrent, (1000, 500), 33554432, 7.79200005531
twospace, (10000, 10), 2048, None
twospace, (10000, 10), 4096, 6.0490000248
twospace, (10000, 10), 8192, 2.40400004387
twospace, (10000, 10), 16384, 2.04299998283
twospace, (10000, 10), 32768, 1.94199991226
twospace, (10000, 10), 65536, 1.882999897
twospace, (10000, 10), 131072, 1.86299991608
twospace, (10000, 10), 262144, 1.882999897
twospace, (10000, 10), 524288, 1.8630001545
twospace, (10000, 10), 1048576, 1.86299991608
twospace, (10000, 10), 2097152, 1.86199998856
twospace, (10000, 10), 4194304, 1.88199996948
twospace, (10000, 10), 8388608, 1.87199997902
twospace, (10000, 10), 16777216, 1.90300011635
twospace, (10000, 10), 33554432, 1.9430000782
concurrent, (10000, 10), 2048, 1.92299985886
concurrent, (10000, 10), 4096, 1.91300010681
concurrent, (10000, 10), 8192, 1.91299986839
concurrent, (10000, 10), 16384, 1.91200017929
concurrent, (10000, 10), 32768, 1.91299986839
concurrent, (10000, 10), 65536, 1.91300010681
concurrent, (10000, 10), 131072, 1.91199994087
concurrent, (10000, 10), 262144, 1.93300008774
concurrent, (10000, 10), 524288, 1.92300009727
concurrent, (10000, 10), 1048576, 1.91299986839
concurrent, (10000, 10), 2097152, 1.92299985886
concurrent, (10000, 10), 4194304, 1.92200016975
concurrent, (10000, 10), 8388608, 1.9430000782
concurrent, (10000, 10), 16777216, 1.90300011635
concurrent, (10000, 10), 33554432, 1.91300010681
twospace, (10000, 100), 2048, None
twospace, (10000, 100), 4096, None
twospace, (10000, 100), 8192, 50.9139997959
twospace, (10000, 100), 16384, 19.2479999065
twospace, (10000, 100), 32768, 16.6039998531
twospace, (10000, 100), 65536, 15.9130001068
twospace, (10000, 100), 131072, 15.5629999638
twospace, (10000, 100), 262144, 15.4720001221
twospace, (10000, 100), 524288, 15.2820000648
twospace, (10000, 100), 1048576, 15.2720000744
twospace, (10000, 100), 2097152, 15.2520000935
twospace, (10000, 100), 4194304, 15.3020000458
twospace, (10000, 100), 8388608, 15.260999918
twospace, (10000, 100), 16777216, 15.3120000362
twospace, (10000, 100), 33554432, 15.3619999886
concurrent, (10000, 100), 2048, 15.2820000648
concurrent, (10000, 100), 4096, 15.3020000458
concurrent, (10000, 100), 8192, 15.2419998646
concurrent, (10000, 100), 16384, 15.4120001793
concurrent, (10000, 100), 32768, 20.5390000343
concurrent, (10000, 100), 65536, 16.9839999676
concurrent, (10000, 100), 131072, 16.5940001011
concurrent, (10000, 100), 262144, 15.6930000782
concurrent, (10000, 100), 524288, 15.7929999828
concurrent, (10000, 100), 1048576, 15.7130000591
concurrent, (10000, 100), 2097152, 15.3120000362
concurrent, (10000, 100), 4194304, 15.2920000553
concurrent, (10000, 100), 8388608, 18.2060000896
concurrent, (10000, 100), 16777216, 16.5539999008
concurrent, (10000, 100), 33554432, 15.3220000267
twospace, (10000, 500), 2048, None
twospace, (10000, 500), 4096, None
twospace, (10000, 500), 8192, None
twospace, (10000, 500), 16384, None
twospace, (10000, 500), 32768, 122.405999899
twospace, (10000, 500), 65536, 90.2400000095
twospace, (10000, 500), 131072, 84.7220001221
twospace, (10000, 500), 262144, 76.6899998188
twospace, (10000, 500), 524288, 75.9089999199
twospace, (10000, 500), 1048576, 82.0579998493
twospace, (10000, 500), 2097152, 77.8919999599
twospace, (10000, 500), 4194304, 75.0379998684
twospace, (10000, 500), 8388608, 74.8570001125
twospace, (10000, 500), 16777216, 81.3270001411
twospace, (10000, 500), 33554432, 77.8019998074
concurrent, (10000, 500), 2048, 74.9179999828
concurrent, (10000, 500), 4096, 74.746999979
concurrent, (10000, 500), 8192, 81.1870000362
concurrent, (10000, 500), 16384, 77.9519999027
concurrent, (10000, 500), 32768, 74.8470001221
concurrent, (10000, 500), 65536, 74.8169999123
concurrent, (10000, 500), 131072, 81.0970001221
concurrent, (10000, 500), 262144, 77.9019999504
concurrent, (10000, 500), 524288, 74.867000103
concurrent, (10000, 500), 1048576, 74.7080001831
concurrent, (10000, 500), 2097152, 74.9470000267
concurrent, (10000, 500), 4194304, 75.3280000687
concurrent, (10000, 500), 8388608, 81.2669999599
concurrent, (10000, 500), 16777216, 77.7919998169
concurrent, (10000, 500), 33554432, 81.8570001125
